mode,class_idx,class_id,class_label,text
hybrid,528,984,Indigo Bunting (Female/juvenile),"A photo of a Indigo Bunting (Female/juvenile). A bird with small stocky body, short blue tail, short silver-gray bill, indigo blue brown patchy plumage, whitish throat, blue wings, and blue rump."
hybrid,529,985,Painted Bunting (Female/juvenile),"A photo of a Painted Bunting (Female/juvenile). A bird with medium-sized body, thick seed-eating bill, stunningly colored bright yellow-green plumage, blue head, red underparts, green back, and pale eyering."
hybrid,530,986,Bobolink (Female/juvenile/nonbreeding male),"A photo of a Bobolink (Female/juvenile/nonbreeding male). A bird with flat head, short neck, short tail, black plumage, white warm buffy brown dark back, white rump, rich buffy nape, dark brown flank, and bold brown stripes."
hybrid,531,987,Red-winged Blackbird (Female/juvenile),"A photo of a Red-winged Blackbird (Female/juvenile). A bird with stocky broad-shouldered body, medium-length tail, even glossy black crisply streaked dark brownish plumage, red yellow shoulder, and whitish eyebrow."
hybrid,532,988,Yellow-headed Blackbird (Female/Immature Male),"A photo of a Yellow-headed Blackbird (Female/Immature Male). A bird with large black body, large yellow head, large bill, yellow chest, prominent white patches, black wings, and brown plumage."
hybrid,533,989,Brewer's Blackbird (Male),"A photo of a Brewer's Blackbird (Male). A bird with long legs, long tail, full yellow body, round yellow head, long thick-based beak, glossy black plainer brown plumage, and yellow dark eye."
hybrid,534,990,Brown-headed Cowbird (Female/Juvenile),A photo of a Brown-headed Cowbird (Female/Juvenile). A bird with glossy black rich brown head and dark eye.
hybrid,535,991,Hooded Oriole (Female/Immature male),"A photo of a Hooded Oriole (Female/Immature male). A bird with large body, long rounded black tail, long rounded neck, brilliant black plumage, black throat, black wings, yellow-orange rump, yellow-orange belly, black chest, and white thin wingbars."
hybrid,536,992,Bullock's Oriole (Female/Immature male),"A photo of a Bullock's Oriole (Female/Immature male). A bird with medium-sized body, medium-long tail, thick-based sharply pointed bill, bright orange black grayish back, large white white-edged wings, orange black patches, black line, black throat, yellowish-orange head, and grayish coverts."
hybrid,537,993,Baltimore Oriole (Female/Immature male),"A photo of a Baltimore Oriole (Female/Immature male). A bird with slender body, long thick-based pointed bill, flame-orange black solid-black grayish head, one white two bold wing bars, black wings, yellow-orange breast, and grayish back."
hybrid,538,994,Pine Grosbeak (Female/juvenile),"A photo of a Pine Grosbeak (Female/juvenile). A bird with large plump body, heavy-chested round reddish orange yellow pink head, reddish pink gray plumage, orange yellow reddish pink rump, dark gray wings, white wingbars, and reddish pink belly."
hybrid,539,995,Purple Finch (Female/immature),"A photo of a Purple Finch (Female/immature). A bird with purple large chunky no red plumage, pink-red head, brown back, white belly, streaked underparts, dark line, streaked side, and streaked throat."
hybrid,540,996,Cassin's Finch (Female/immature),"A photo of a Cassin's Finch (Female/immature). A bird with small body, short-medium straight-sided tail, heavy bill, rosy pink brown white crisp plumage, red crown, streaked undertail, and thin white eyering."
hybrid,541,997,House Finch (Female/immature),"A photo of a House Finch (Female/immature). A bird with small body, large beak, flat head, red face, red breast, streaky brown back, streaky brown belly, and streaky brown tail."
hybrid,542,998,Red Crossbill (Female/juvenile),"A photo of a Red Crossbill (Female/juvenile). A bird with stocky medium-sized body, brick red plumage, yellowish brownish underparts, and brownish olive brown upperparts."
hybrid,543,999,White-winged Crossbill (Female/juvenile),"A photo of a White-winged Crossbill (Female/juvenile). A bird with compact medium-sized body, forked rose-pink black tail, forked bill, rose-pink black wings, two white whitish wingbars, and brownish streaked underparts."
hybrid,544,1000,Lesser Goldfinch (Female/juvenile),"A photo of a Lesser Goldfinch (Female/juvenile). A bird with tiny body, stub-billed long pointed glossy black wings, long pointed black tail, bright yellow dull underparts, glossy black cap, white patches, glossy black olive back, large white plumage, and two whitish wingbars."
hybrid,545,1001,American Goldfinch (Female/Nonbreeding Male),"A photo of a American Goldfinch (Female/Nonbreeding Male). A bird with small head, long black blackish wings, long black tail, bright yellow plumage black forehead, white markings, white patches, black olive upperparts, duller yellow beneath unstreaked brown plumage, and two pale wingbars."
hybrid,546,1002,Evening Grosbeak (Female/Juvenile),"A photo of a Evening Grosbeak (Female/Juvenile). A bird with large heavyset body, thick white black neck, full chest, short tail, yellow black prominent white patches, dark head, bright-yellow stripes, dark eye, gray plumage, white black wings, and white black flank."
hybrid,547,1003,House Sparrow (Female/Juvenile),"A photo of a House Sparrow (Female/Juvenile). A bird with fuller chest, rounded gray head, rounded tail, rounded bill, brightly colored plain buffy-brown buff black brown plumage, white cheek, black bib, rufous neck, and gray-brown underparts."
hybrid,548,1004,"Vermilion Flycatcher (Female, immature)","A photo of a Vermilion Flycatcher (Female, immature). A bird with small stocky body, upright posture, slender brown tail, broad straight bill, brown back, and brown wings."
hybrid,549,1005,European Starling (Juvenile),"A photo of a European Starling (Juvenile). A bird with chunky body, blackbird-sized short tail, long slender purplish-green iridescent yellow beak, black fresh brown plumage, and white spots."
hybrid,550,1006,Fox Sparrow (Thick-billed/Slate-colored),"A photo of a Fox Sparrow (Thick-billed/Slate-colored). A bird with large round body, large round bill, medium-length tail, rust-brown upperparts, gray head, gray flank, and gray chest."
hybrid,551,1007,Summer Tanager (Immature Male),"A photo of a Summer Tanager (Immature Male). A bird with medium-sized chunky big body, large bright yellow-green head, large thick blunt-tipped bill, bright red patchy yellow plumage, bright yellow-green underparts, bright yellow-green back, and bright yellow-green wings."
hybrid,552,1008,Orchard Oriole (Female/Juvenile),"A photo of a Orchard Oriole (Female/Juvenile). A bird with slim body, medium-length tail, rounded black head, straight sharply pointed black bill, black upperparts, rich reddish-chestnut underparts, black throat, reddish-chestnut patches, black wings, and greenish yellow two white wing bars."
hybrid,553,1009,Yellow-rumped Warbler (Winter/juvenile Audubon's),"A photo of a Yellow-rumped Warbler (Winter/juvenile Audubon's). A bird with large full body, large head, large bill, long narrow tail, smart gray paler brown plumage, white wings, yellow face, yellow side, and yellow bright rump."
hybrid,554,1010,Dark-eyed Junco (Red-backed/Gray-headed),"A photo of a Dark-eyed Junco (Red-backed/Gray-headed). A bird with medium small bill, medium small tail feathers, and reddish-brown back."
label,0,295,Common Eider (Adult male),Common Eider (Adult male)
label,1,296,Long-tailed Duck (Winter male),Long-tailed Duck (Winter male)
label,2,297,Ruddy Duck (Breeding male),Ruddy Duck (Breeding male)
label,3,298,Swainson's Hawk (Dark morph ),Swainson's Hawk (Dark morph )
label,4,299,Red-tailed Hawk (Light morph adult),Red-tailed Hawk (Light morph adult)
label,5,313,Snow Goose (White morph),Snow Goose (White morph)
label,6,314,Wood Duck (Breeding male),Wood Duck (Breeding male)
label,7,315,Gadwall (Breeding male),Gadwall (Breeding male)
label,8,316,American Wigeon (Breeding male),American Wigeon (Breeding male)
label,9,317,Mallard (Breeding male),Mallard (Breeding male)
label,10,318,Blue-winged Teal  (Male),Blue-winged Teal (Male)
label,11,319,Cinnamon Teal (Male),Cinnamon Teal (Male)
label,12,320,Northern Shoveler (Breeding male),Northern Shoveler (Breeding male)
label,13,321,Northern Pintail (Breeding male),Northern Pintail (Breeding male)
label,14,322,Green-winged Teal (Male),Green-winged Teal (Male)
label,15,323,Canvasback (Breeding male),Canvasback (Breeding male)
label,16,324,Redhead (Breeding male),Redhead (Breeding male)
label,17,325,Ring-necked Duck (Breeding male),Ring-necked Duck (Breeding male)
label,18,326,Greater Scaup (Breeding male),Greater Scaup (Breeding male)
label,19,327,Lesser Scaup (Breeding male),Lesser Scaup (Breeding male)
label,20,328,Harlequin Duck (Male),Harlequin Duck (Male)
label,21,329,Surf Scoter (Male),Surf Scoter (Male)
label,22,330,White-winged Scoter (Male),White-winged Scoter (Male)
label,23,331,Black Scoter (Male),Black Scoter (Male)
label,24,332,Bufflehead (Breeding male),Bufflehead (Breeding male)
label,25,333,Common Goldeneye (Breeding male),Common Goldeneye (Breeding male)
label,26,334,Barrow's Goldeneye (Breeding male),Barrow's Goldeneye (Breeding male)
label,27,335,Hooded Merganser (Breeding male),Hooded Merganser (Breeding male)
label,28,336,Common Merganser (Breeding male),Common Merganser (Breeding male)
label,29,337,Red-breasted Merganser (Breeding male),Red-breasted Merganser (Breeding male)
label,30,338,California Quail (Male),California Quail (Male)
label,31,339,Gambel's Quail (Male),Gambel's Quail (Male)
label,32,340,Ring-necked Pheasant (Male),Ring-necked Pheasant (Male)
label,33,341,Red-throated Loon (Breeding),Red-throated Loon (Breeding)
label,34,342,Pacific Loon (Breeding),Pacific Loon (Breeding)
label,35,343,Common Loon (Breeding),Common Loon (Breeding)
label,36,344,Horned Grebe (Breeding),Horned Grebe (Breeding)
label,37,345,Red-necked Grebe (Breeding),Red-necked Grebe (Breeding)
label,38,346,Eared Grebe (Breeding),Eared Grebe (Breeding)
label,39,347,"Northern Gannet (Adult, Subadult)","Northern Gannet (Adult, Subadult)"
label,40,348,Double-crested Cormorant (Immature),Double-crested Cormorant (Immature)
label,41,349,Great Cormorant (Adult),Great Cormorant (Adult)
label,42,350,Little Blue Heron (Adult),Little Blue Heron (Adult)
label,43,351,Reddish Egret (Dark morph),Reddish Egret (Dark morph)
label,44,352,Black-crowned Night-Heron (Adult),Black-crowned Night-Heron (Adult)
label,45,353,Yellow-crowned Night-Heron (Adult),Yellow-crowned Night-Heron (Adult)
label,46,354,White Ibis (Adult),White Ibis (Adult)
label,47,355,"Bald Eagle (Adult, subadult)","Bald Eagle (Adult, subadult)"
label,48,356,Northern Harrier (Adult male),Northern Harrier (Adult male)
label,49,357,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk (Adult )
label,50,358,Cooper's Hawk (Adult),Cooper's Hawk (Adult)
label,51,359,Red-shouldered Hawk (Adult ),Red-shouldered Hawk (Adult )
label,52,360,Broad-winged Hawk (Adult),Broad-winged Hawk (Adult)
label,53,361,Rough-legged Hawk (Dark morph),Rough-legged Hawk (Dark morph)
label,54,362,Golden Eagle (Adult),Golden Eagle (Adult)
